,id_produit,catégorie,prix,weight_g,length_cm,height_cm,width_cm,mois,trimestre,annee,moyenne chiffre d'affaire,chiffre d'affaire,nombre de ventes
1434,35.0,consoles_games,303.0,250.0,21.0,7.0,15.0,3.0,2.0,2018,0,0,0
1435,35.0,consoles_games,303.0,250.0,21.0,7.0,15.0,3.0,2.0,2019,"1 757,4",8 787,5.0
1436,35.0,consoles_games,303.0,250.0,21.0,7.0,15.0,4.0,2.0,2018,"1 477,125",11 817,8.0
1437,35.0,consoles_games,303.0,250.0,21.0,7.0,15.0,4.0,2.0,2019,"1 851,667",16 665,9.0
1438,35.0,consoles_games,303.0,250.0,21.0,7.0,15.0,5.0,2.0,2017,"1 439,25",17 271,12.0
1439,35.0,consoles_games,303.0,250.0,21.0,7.0,15.0,5.0,2.0,2018,"1 424,1",14 241,10.0
1440,35.0,consoles_games,303.0,250.0,21.0,7.0,15.0,5.0,2.0,2019,"1 287,75",15 453,12.0
1441,35.0,consoles_games,303.0,250.0,21.0,7.0,15.0,6.0,2.0,2017,"1 484,7",14 847,10.0
1442,35.0,consoles_games,303.0,250.0,21.0,7.0,15.0,6.0,2.0,2018,"1 931,625",15 453,8.0
1443,35.0,consoles_games,303.0,250.0,21.0,7.0,15.0,6.0,2.0,2019,"1 439,25",5 757,4.0
1444,35.0,consoles_games,303.0,250.0,21.0,7.0,15.0,6.0,3.0,2017,"1 666,5",3 333,2.0
1445,35.0,consoles_games,303.0,250.0,21.0,7.0,15.0,6.0,3.0,2018,0,0,0
1446,35.0,consoles_games,303.0,250.0,21.0,7.0,15.0,6.0,3.0,2019,909,2 727,3.0
1447,35.0,consoles_games,303.0,250.0,21.0,7.0,15.0,7.0,3.0,2017,"976,333",8 787,9.0
1448,35.0,consoles_games,303.0,250.0,21.0,7.0,15.0,7.0,3.0,2018,1 414,21 210,15.0
1449,35.0,consoles_games,303.0,250.0,21.0,7.0,15.0,7.0,3.0,2019,"1 727,1",17 271,10.0
1450,35.0,consoles_games,303.0,250.0,21.0,7.0,15.0,8.0,3.0,2017,"1 597,636",17 574,11.0
1451,35.0,consoles_games,303.0,250.0,21.0,7.0,15.0,8.0,3.0,2018,"2 060,4",20 604,10.0
1452,35.0,consoles_games,303.0,250.0,21.0,7.0,15.0,8.0,3.0,2019,"1 538,308",19 998,13.0
1453,35.0,consoles_games,303.0,250.0,21.0,7.0,15.0,9.0,3.0,2017,"1 750,667",15 756,9.0
1454,35.0,consoles_games,303.0,250.0,21.0,7.0,15.0,9.0,3.0,2018,"1 279,333",11 514,9.0
1455,35.0,consoles_games,303.0,250.0,21.0,7.0,15.0,9.0,3.0,2019,2 424,9 696,4.0
1456,35.0,consoles_games,303.0,250.0,21.0,7.0,15.0,9.0,4.0,2017,0,0,0
1457,35.0,consoles_games,303.0,250.0,21.0,7.0,15.0,9.0,4.0,2018,303,303,1.0
1458,35.0,consoles_games,303.0,250.0,21.0,7.0,15.0,9.0,4.0,2019,0,0,0
1459,35.0,consoles_games,303.0,250.0,21.0,7.0,15.0,10.0,4.0,2017,1 717,15 453,9.0
1460,35.0,consoles_games,303.0,250.0,21.0,7.0,15.0,10.0,4.0,2018,"853,909",9 393,11.0
1461,35.0,consoles_games,303.0,250.0,21.0,7.0,15.0,10.0,4.0,2019,"1 794,692",23 331,13.0
1462,35.0,consoles_games,303.0,250.0,21.0,7.0,15.0,11.0,4.0,2017,"1 484,7",14 847,10.0
1463,35.0,consoles_games,303.0,250.0,21.0,7.0,15.0,11.0,4.0,2018,"1 868,5",11 211,6.0
1464,35.0,consoles_games,303.0,250.0,21.0,7.0,15.0,11.0,4.0,2019,"1 792,75",21 513,12.0
1465,35.0,consoles_games,303.0,250.0,21.0,7.0,15.0,12.0,1.0,2017,0,0,0
1466,35.0,consoles_games,303.0,250.0,21.0,7.0,15.0,12.0,1.0,2018,1 414,4 242,3.0
1467,35.0,consoles_games,303.0,250.0,21.0,7.0,15.0,12.0,4.0,2017,"1 851,667",16 665,9.0
1468,35.0,consoles_games,303.0,250.0,21.0,7.0,15.0,12.0,4.0,2018,2 121,14 847,7.0
1469,35.0,consoles_games,303.0,250.0,21.0,7.0,15.0,12.0,4.0,2019,1 212,2 424,2.0
1470,36.0,books_general_interest,2913.0,1000.0,24.0,5.0,17.0,1.0,1.0,2018,"15 212,333",136 911,9.0
1471,36.0,books_general_interest,2913.0,1000.0,24.0,5.0,17.0,1.0,1.0,2019,17 478,157 302,9.0
1472,36.0,books_general_interest,2913.0,1000.0,24.0,5.0,17.0,2.0,1.0,2018,"18 206,25",145 650,8.0
1473,36.0,books_general_interest,2913.0,1000.0,24.0,5.0,17.0,2.0,1.0,2019,"12 234,6",183 519,15.0
1474,36.0,books_general_interest,2913.0,1000.0,24.0,5.0,17.0,3.0,1.0,2018,12 623,151 476,12.0
1475,36.0,books_general_interest,2913.0,1000.0,24.0,5.0,17.0,3.0,1.0,2019,"7 282,5",29 130,4.0
1476,36.0,books_general_interest,2913.0,1000.0,24.0,5.0,17.0,3.0,2.0,2018,17 478,52 434,3.0
1477,36.0,books_general_interest,2913.0,1000.0,24.0,5.0,17.0,3.0,2.0,2019,15 536,46 608,3.0
1478,36.0,books_general_interest,2913.0,1000.0,24.0,5.0,17.0,4.0,2.0,2018,"13 982,4",139 824,10.0
1479,36.0,books_general_interest,2913.0,1000.0,24.0,5.0,17.0,4.0,2.0,2019,16 507,148 563,9.0
1480,36.0,books_general_interest,2913.0,1000.0,24.0,5.0,17.0,5.0,2.0,2017,"19 298,625",154 389,8.0
1481,36.0,books_general_interest,2913.0,1000.0,24.0,5.0,17.0,5.0,2.0,2018,14 565,131 085,9.0
1482,36.0,books_general_interest,2913.0,1000.0,24.0,5.0,17.0,5.0,2.0,2019,"14 116,846",183 519,13.0
1483,36.0,books_general_interest,2913.0,1000.0,24.0,5.0,17.0,6.0,2.0,2017,"15 397,286",107 781,7.0
1484,36.0,books_general_interest,2913.0,1000.0,24.0,5.0,17.0,6.0,2.0,2018,14 565,116 520,8.0
1485,36.0,books_general_interest,2913.0,1000.0,24.0,5.0,17.0,6.0,2.0,2019,15 536,93 216,6.0
1486,36.0,books_general_interest,2913.0,1000.0,24.0,5.0,17.0,6.0,3.0,2017,"16 021,5",64 086,4.0
1487,36.0,books_general_interest,2913.0,1000.0,24.0,5.0,17.0,6.0,3.0,2018,"13 108,5",52 434,4.0
1488,36.0,books_general_interest,2913.0,1000.0,24.0,5.0,17.0,6.0,3.0,2019,17 478,69 912,4.0
1489,36.0,books_general_interest,2913.0,1000.0,24.0,5.0,17.0,7.0,3.0,2017,"18 772,667",168 954,9.0
1490,36.0,books_general_interest,2913.0,1000.0,24.0,5.0,17.0,7.0,3.0,2018,"12 946,667",116 520,9.0
1491,36.0,books_general_interest,2913.0,1000.0,24.0,5.0,17.0,7.0,3.0,2019,"13 240,909",145 650,11.0
1492,36.0,books_general_interest,2913.0,1000.0,24.0,5.0,17.0,8.0,3.0,2017,"11 069,4",110 694,10.0
1493,36.0,books_general_interest,2913.0,1000.0,24.0,5.0,17.0,8.0,3.0,2018,"6 991,2",34 956,5.0
1494,36.0,books_general_interest,2913.0,1000.0,24.0,5.0,17.0,8.0,3.0,2019,"15 730,2",157 302,10.0
1495,36.0,books_general_interest,2913.0,1000.0,24.0,5.0,17.0,9.0,3.0,2017,"9 467,25",37 869,4.0
1496,36.0,books_general_interest,2913.0,1000.0,24.0,5.0,17.0,9.0,3.0,2018,"15 657,375",125 259,8.0
1497,36.0,books_general_interest,2913.0,1000.0,24.0,5.0,17.0,9.0,3.0,2019,16 507,148 563,9.0
1498,36.0,books_general_interest,2913.0,1000.0,24.0,5.0,17.0,9.0,4.0,2017,13 594,40 782,3.0
1499,36.0,books_general_interest,2913.0,1000.0,24.0,5.0,17.0,9.0,4.0,2018,0,0,0
1500,36.0,books_general_interest,2913.0,1000.0,24.0,5.0,17.0,9.0,4.0,2019,20 391,61 173,3.0
1501,36.0,books_general_interest,2913.0,1000.0,24.0,5.0,17.0,10.0,4.0,2017,"16 385,625",131 085,8.0
1502,36.0,books_general_interest,2913.0,1000.0,24.0,5.0,17.0,10.0,4.0,2018,"16 853,786",235 953,14.0
1503,36.0,books_general_interest,2913.0,1000.0,24.0,5.0,17.0,10.0,4.0,2019,"16 749,75",133 998,8.0
1504,36.0,books_general_interest,2913.0,1000.0,24.0,5.0,17.0,11.0,4.0,2017,13 594,122 346,9.0
1505,36.0,books_general_interest,2913.0,1000.0,24.0,5.0,17.0,11.0,4.0,2018,"18 060,6",90 303,5.0
1506,36.0,books_general_interest,2913.0,1000.0,24.0,5.0,17.0,11.0,4.0,2019,"9 285,188",148 563,16.0
1507,36.0,books_general_interest,2913.0,1000.0,24.0,5.0,17.0,12.0,1.0,2017,0,0,0
1508,36.0,books_general_interest,2913.0,1000.0,24.0,5.0,17.0,12.0,1.0,2018,0,0,0
1509,36.0,books_general_interest,2913.0,1000.0,24.0,5.0,17.0,12.0,4.0,2017,"15 605,357",218 475,14.0
1510,36.0,books_general_interest,2913.0,1000.0,24.0,5.0,17.0,12.0,4.0,2018,"21 223,286",148 563,7.0
1511,36.0,books_general_interest,2913.0,1000.0,24.0,5.0,17.0,12.0,4.0,2019,0,0,0
1512,37.0,costruction_tools_tools,369.0,400.0,16.0,2.0,11.0,1.0,1.0,2018,"1 317,857",9 225,7.0
1513,37.0,costruction_tools_tools,369.0,400.0,16.0,2.0,11.0,1.0,1.0,2019,1 517,13 653,9.0
1514,37.0,costruction_tools_tools,369.0,400.0,16.0,2.0,11.0,2.0,1.0,2018,"1 525,2",22 878,15.0
1515,37.0,costruction_tools_tools,369.0,400.0,16.0,2.0,11.0,2.0,1.0,2019,1 763,15 867,9.0
1516,37.0,costruction_tools_tools,369.0,400.0,16.0,2.0,11.0,3.0,1.0,2018,"2 361,6",11 808,5.0
1517,37.0,costruction_tools_tools,369.0,400.0,16.0,2.0,11.0,3.0,1.0,2019,"2 029,5",16 236,8.0
1518,37.0,costruction_tools_tools,369.0,400.0,16.0,2.0,11.0,3.0,2.0,2018,"553,5",1 107,2.0
1519,37.0,costruction_tools_tools,369.0,400.0,16.0,2.0,11.0,3.0,2.0,2019,"553,5",1 107,2.0
1520,37.0,costruction_tools_tools,369.0,400.0,16.0,2.0,11.0,4.0,2.0,2018,2 009,18 081,9.0
1521,37.0,costruction_tools_tools,369.0,400.0,16.0,2.0,11.0,4.0,2.0,2019,1 845,16 605,9.0
1522,37.0,costruction_tools_tools,369.0,400.0,16.0,2.0,11.0,5.0,2.0,2017,1 476,8 856,6.0
1523,37.0,costruction_tools_tools,369.0,400.0,16.0,2.0,11.0,5.0,2.0,2018,"1 589,539",20 664,13.0
1524,37.0,costruction_tools_tools,369.0,400.0,16.0,2.0,11.0,5.0,2.0,2019,"2 167,875",17 343,8.0
1525,37.0,costruction_tools_tools,369.0,400.0,16.0,2.0,11.0,6.0,2.0,2017,"1 992,6",9 963,5.0
1526,37.0,costruction_tools_tools,369.0,400.0,16.0,2.0,11.0,6.0,2.0,2018,"2 242,385",29 151,13.0
1527,37.0,costruction_tools_tools,369.0,400.0,16.0,2.0,11.0,6.0,2.0,2019,"1 254,6",6 273,5.0
1528,37.0,costruction_tools_tools,369.0,400.0,16.0,2.0,11.0,6.0,3.0,2017,"2 398,5",4 797,2.0
1529,37.0,costruction_tools_tools,369.0,400.0,16.0,2.0,11.0,6.0,3.0,2018,0,0,0
1530,37.0,costruction_tools_tools,369.0,400.0,16.0,2.0,11.0,6.0,3.0,2019,0,0,0
1531,37.0,costruction_tools_tools,369.0,400.0,16.0,2.0,11.0,7.0,3.0,2017,2 214,22 140,10.0
1532,37.0,costruction_tools_tools,369.0,400.0,16.0,2.0,11.0,7.0,3.0,2018,"1 811,455",19 926,11.0
1533,37.0,costruction_tools_tools,369.0,400.0,16.0,2.0,11.0,7.0,3.0,2019,2 214,24 354,11.0
1534,37.0,costruction_tools_tools,369.0,400.0,16.0,2.0,11.0,8.0,3.0,2017,1 845,20 295,11.0
1535,37.0,costruction_tools_tools,369.0,400.0,16.0,2.0,11.0,8.0,3.0,2018,"1 614,375",25 830,16.0
1536,37.0,costruction_tools_tools,369.0,400.0,16.0,2.0,11.0,8.0,3.0,2019,"1 402,2",14 022,10.0
1537,37.0,costruction_tools_tools,369.0,400.0,16.0,2.0,11.0,9.0,3.0,2017,1 599,4 797,3.0
1538,37.0,costruction_tools_tools,369.0,400.0,16.0,2.0,11.0,9.0,3.0,2018,"1 581,429",11 070,7.0
1539,37.0,costruction_tools_tools,369.0,400.0,16.0,2.0,11.0,9.0,3.0,2019,1 599,9 594,6.0
1540,37.0,costruction_tools_tools,369.0,400.0,16.0,2.0,11.0,9.0,4.0,2017,738,738,1.0
1541,37.0,costruction_tools_tools,369.0,400.0,16.0,2.0,11.0,9.0,4.0,2018,2 460,7 380,3.0
1542,37.0,costruction_tools_tools,369.0,400.0,16.0,2.0,11.0,9.0,4.0,2019,1 107,1 107,1.0
1543,37.0,costruction_tools_tools,369.0,400.0,16.0,2.0,11.0,10.0,4.0,2017,"1 506,75",18 081,12.0
1544,37.0,costruction_tools_tools,369.0,400.0,16.0,2.0,11.0,10.0,4.0,2018,"2 152,5",12 915,6.0
1545,37.0,costruction_tools_tools,369.0,400.0,16.0,2.0,11.0,10.0,4.0,2019,"2 121,75",25 461,12.0
1546,37.0,costruction_tools_tools,369.0,400.0,16.0,2.0,11.0,11.0,4.0,2017,"1 568,25",12 546,8.0
1547,37.0,costruction_tools_tools,369.0,400.0,16.0,2.0,11.0,11.0,4.0,2018,"2 029,5",20 295,10.0
1548,37.0,costruction_tools_tools,369.0,400.0,16.0,2.0,11.0,11.0,4.0,2019,"2 306,25",27 675,12.0
1549,37.0,costruction_tools_tools,369.0,400.0,16.0,2.0,11.0,12.0,1.0,2017,0,0,0
1550,37.0,costruction_tools_tools,369.0,400.0,16.0,2.0,11.0,12.0,1.0,2018,0,0,0
1551,37.0,costruction_tools_tools,369.0,400.0,16.0,2.0,11.0,12.0,4.0,2017,1 476,13 284,9.0
1552,37.0,costruction_tools_tools,369.0,400.0,16.0,2.0,11.0,12.0,4.0,2018,"1 614,375",12 915,8.0
1553,37.0,costruction_tools_tools,369.0,400.0,16.0,2.0,11.0,12.0,4.0,2019,0,0,0
1554,38.0,fashion_underwear_beach,422.0,250.0,36.0,4.0,20.0,1.0,1.0,2018,"2 434,615",31 650,13.0
1555,38.0,fashion_underwear_beach,422.0,250.0,36.0,4.0,20.0,1.0,1.0,2019,"2 263,454",24 898,11.0
1556,38.0,fashion_underwear_beach,422.0,250.0,36.0,4.0,20.0,2.0,1.0,2018,"2 194,4",10 972,5.0
1557,38.0,fashion_underwear_beach,422.0,250.0,36.0,4.0,20.0,2.0,1.0,2019,"1 841,455",20 256,11.0
1558,38.0,fashion_underwear_beach,422.0,250.0,36.0,4.0,20.0,3.0,1.0,2018,2 110,21 100,10.0
1559,38.0,fashion_underwear_beach,422.0,250.0,36.0,4.0,20.0,3.0,1.0,2019,"2 363,2",11 816,5.0
1560,38.0,fashion_underwear_beach,422.0,250.0,36.0,4.0,20.0,3.0,2.0,2018,2 110,4 220,2.0
1561,38.0,fashion_underwear_beach,422.0,250.0,36.0,4.0,20.0,3.0,2.0,2019,1 266,1 266,1.0
1562,38.0,fashion_underwear_beach,422.0,250.0,36.0,4.0,20.0,4.0,2.0,2018,1 899,15 192,8.0
1563,38.0,fashion_underwear_beach,422.0,250.0,36.0,4.0,20.0,4.0,2.0,2019,"2 170,286",15 192,7.0
1564,38.0,fashion_underwear_beach,422.0,250.0,36.0,4.0,20.0,5.0,2.0,2017,"2 672,667",32 072,12.0
1565,38.0,fashion_underwear_beach,422.0,250.0,36.0,4.0,20.0,5.0,2.0,2018,"2 260,714",31 650,14.0
1566,38.0,fashion_underwear_beach,422.0,250.0,36.0,4.0,20.0,5.0,2.0,2019,"2 215,5",35 448,16.0
1567,38.0,fashion_underwear_beach,422.0,250.0,36.0,4.0,20.0,6.0,2.0,2017,1 899,22 788,12.0
1568,38.0,fashion_underwear_beach,422.0,250.0,36.0,4.0,20.0,6.0,2.0,2018,"2 351,143",16 458,7.0
1569,38.0,fashion_underwear_beach,422.0,250.0,36.0,4.0,20.0,6.0,2.0,2019,"2 152,2",21 522,10.0
1570,38.0,fashion_underwear_beach,422.0,250.0,36.0,4.0,20.0,6.0,3.0,2017,1 899,3 798,2.0
1571,38.0,fashion_underwear_beach,422.0,250.0,36.0,4.0,20.0,6.0,3.0,2018,"2 391,333",7 174,3.0
1572,38.0,fashion_underwear_beach,422.0,250.0,36.0,4.0,20.0,6.0,3.0,2019,2 954,5 908,2.0
1573,38.0,fashion_underwear_beach,422.0,250.0,36.0,4.0,20.0,7.0,3.0,2017,"2 152,2",21 522,10.0
1574,38.0,fashion_underwear_beach,422.0,250.0,36.0,4.0,20.0,7.0,3.0,2018,1 899,15 192,8.0
1575,38.0,fashion_underwear_beach,422.0,250.0,36.0,4.0,20.0,7.0,3.0,2019,2 110,16 880,8.0
1576,38.0,fashion_underwear_beach,422.0,250.0,36.0,4.0,20.0,8.0,3.0,2017,"1 868,857",13 082,7.0
1577,38.0,fashion_underwear_beach,422.0,250.0,36.0,4.0,20.0,8.0,3.0,2018,"2 004,5",8 018,4.0
1578,38.0,fashion_underwear_beach,422.0,250.0,36.0,4.0,20.0,8.0,3.0,2019,2 110,21 100,10.0
1579,38.0,fashion_underwear_beach,422.0,250.0,36.0,4.0,20.0,9.0,3.0,2017,2 954,20 678,7.0
1580,38.0,fashion_underwear_beach,422.0,250.0,36.0,4.0,20.0,9.0,3.0,2018,"1 929,143",13 504,7.0
1581,38.0,fashion_underwear_beach,422.0,250.0,36.0,4.0,20.0,9.0,3.0,2019,2 110,16 880,8.0
1582,38.0,fashion_underwear_beach,422.0,250.0,36.0,4.0,20.0,9.0,4.0,2017,1 266,2 532,2.0
1583,38.0,fashion_underwear_beach,422.0,250.0,36.0,4.0,20.0,9.0,4.0,2018,3 376,6 752,2.0
1584,38.0,fashion_underwear_beach,422.0,250.0,36.0,4.0,20.0,9.0,4.0,2019,"2 426,5",9 706,4.0
1585,38.0,fashion_underwear_beach,422.0,250.0,36.0,4.0,20.0,10.0,4.0,2017,"1 778,429",24 898,14.0
1586,38.0,fashion_underwear_beach,422.0,250.0,36.0,4.0,20.0,10.0,4.0,2018,"2 230,571",15 614,7.0
1587,38.0,fashion_underwear_beach,422.0,250.0,36.0,4.0,20.0,10.0,4.0,2019,"2 194,4",21 944,10.0
1588,38.0,fashion_underwear_beach,422.0,250.0,36.0,4.0,20.0,11.0,4.0,2017,"2 426,5",19 412,8.0
1589,38.0,fashion_underwear_beach,422.0,250.0,36.0,4.0,20.0,11.0,4.0,2018,"2 443,158",46 420,19.0
1590,38.0,fashion_underwear_beach,422.0,250.0,36.0,4.0,20.0,11.0,4.0,2019,"2 402,154",31 228,13.0
1591,38.0,fashion_underwear_beach,422.0,250.0,36.0,4.0,20.0,12.0,1.0,2017,2 532,2 532,1.0
1592,38.0,fashion_underwear_beach,422.0,250.0,36.0,4.0,20.0,12.0,1.0,2018,0,0,0
1593,38.0,fashion_underwear_beach,422.0,250.0,36.0,4.0,20.0,12.0,4.0,2017,"2 652,571",18 568,7.0
1594,38.0,fashion_underwear_beach,422.0,250.0,36.0,4.0,20.0,12.0,4.0,2018,"2 250,667",20 256,9.0
1595,38.0,fashion_underwear_beach,422.0,250.0,36.0,4.0,20.0,12.0,4.0,2019,3 798,3 798,1.0
1596,39.0,fashion_male_clothing,1026.0,950.0,40.0,6.0,40.0,1.0,1.0,2018,"2 611,636",28 728,11.0
1597,39.0,fashion_male_clothing,1026.0,950.0,40.0,6.0,40.0,1.0,1.0,2019,"4 873,5",38 988,8.0
1598,39.0,fashion_male_clothing,1026.0,950.0,40.0,6.0,40.0,2.0,1.0,2018,"4 856,4",72 846,15.0
1599,39.0,fashion_male_clothing,1026.0,950.0,40.0,6.0,40.0,2.0,1.0,2019,5 130,35 910,7.0
1600,39.0,fashion_male_clothing,1026.0,950.0,40.0,6.0,40.0,3.0,1.0,2018,"4 983,429",34 884,7.0
1601,39.0,fashion_male_clothing,1026.0,950.0,40.0,6.0,40.0,3.0,1.0,2019,5 472,49 248,9.0
1602,39.0,fashion_male_clothing,1026.0,950.0,40.0,6.0,40.0,3.0,2.0,2018,"4 360,5",17 442,4.0
1603,39.0,fashion_male_clothing,1026.0,950.0,40.0,6.0,40.0,3.0,2.0,2019,0,0,0
1604,39.0,fashion_male_clothing,1026.0,950.0,40.0,6.0,40.0,4.0,2.0,2018,"4 030,714",56 430,14.0
1605,39.0,fashion_male_clothing,1026.0,950.0,40.0,6.0,40.0,4.0,2.0,2019,4 104,41 040,10.0
1606,39.0,fashion_male_clothing,1026.0,950.0,40.0,6.0,40.0,5.0,2.0,2017,6 156,92 340,15.0
1607,39.0,fashion_male_clothing,1026.0,950.0,40.0,6.0,40.0,5.0,2.0,2018,"5 232,6",52 326,10.0
1608,39.0,fashion_male_clothing,1026.0,950.0,40.0,6.0,40.0,5.0,2.0,2019,"4 702,5",56 430,12.0
1609,39.0,fashion_male_clothing,1026.0,950.0,40.0,6.0,40.0,6.0,2.0,2017,"5 061,6",75 924,15.0
1610,39.0,fashion_male_clothing,1026.0,950.0,40.0,6.0,40.0,6.0,2.0,2018,6 156,49 248,8.0
1611,39.0,fashion_male_clothing,1026.0,950.0,40.0,6.0,40.0,6.0,2.0,2019,"4 309,2",21 546,5.0
1612,39.0,fashion_male_clothing,1026.0,950.0,40.0,6.0,40.0,6.0,3.0,2017,4 788,14 364,3.0
1613,39.0,fashion_male_clothing,1026.0,950.0,40.0,6.0,40.0,6.0,3.0,2018,5 130,10 260,2.0
1614,39.0,fashion_male_clothing,1026.0,950.0,40.0,6.0,40.0,6.0,3.0,2019,4 446,26 676,6.0
1615,39.0,fashion_male_clothing,1026.0,950.0,40.0,6.0,40.0,7.0,3.0,2017,6 669,40 014,6.0
1616,39.0,fashion_male_clothing,1026.0,950.0,40.0,6.0,40.0,7.0,3.0,2018,5 130,25 650,5.0
1617,39.0,fashion_male_clothing,1026.0,950.0,40.0,6.0,40.0,7.0,3.0,2019,7 353,44 118,6.0
1618,39.0,fashion_male_clothing,1026.0,950.0,40.0,6.0,40.0,8.0,3.0,2017,5 016,45 144,9.0
1619,39.0,fashion_male_clothing,1026.0,950.0,40.0,6.0,40.0,8.0,3.0,2018,"5 569,714",38 988,7.0
1620,39.0,fashion_male_clothing,1026.0,950.0,40.0,6.0,40.0,8.0,3.0,2019,5 130,46 170,9.0
1621,39.0,fashion_male_clothing,1026.0,950.0,40.0,6.0,40.0,9.0,3.0,2017,5 928,53 352,9.0
1622,39.0,fashion_male_clothing,1026.0,950.0,40.0,6.0,40.0,9.0,3.0,2018,6 318,120 042,19.0
1623,39.0,fashion_male_clothing,1026.0,950.0,40.0,6.0,40.0,9.0,3.0,2019,"3 810,857",26 676,7.0
1624,39.0,fashion_male_clothing,1026.0,950.0,40.0,6.0,40.0,9.0,4.0,2017,"5 899,5",23 598,4.0
1625,39.0,fashion_male_clothing,1026.0,950.0,40.0,6.0,40.0,9.0,4.0,2018,3 078,3 078,1.0
1626,39.0,fashion_male_clothing,1026.0,950.0,40.0,6.0,40.0,9.0,4.0,2019,7 695,15 390,2.0
1627,39.0,fashion_male_clothing,1026.0,950.0,40.0,6.0,40.0,10.0,4.0,2017,6 669,66 690,10.0
1628,39.0,fashion_male_clothing,1026.0,950.0,40.0,6.0,40.0,10.0,4.0,2018,"5 287,846",68 742,13.0
1629,39.0,fashion_male_clothing,1026.0,950.0,40.0,6.0,40.0,10.0,4.0,2019,5 301,31 806,6.0
1630,39.0,fashion_male_clothing,1026.0,950.0,40.0,6.0,40.0,11.0,4.0,2017,"6 754,5",81 054,12.0
1631,39.0,fashion_male_clothing,1026.0,950.0,40.0,6.0,40.0,11.0,4.0,2018,6 498,77 976,12.0
1632,39.0,fashion_male_clothing,1026.0,950.0,40.0,6.0,40.0,11.0,4.0,2019,"4 681,125",74 898,16.0
1633,39.0,fashion_male_clothing,1026.0,950.0,40.0,6.0,40.0,12.0,1.0,2017,9 234,9 234,1.0
1634,39.0,fashion_male_clothing,1026.0,950.0,40.0,6.0,40.0,12.0,1.0,2018,0,0,0
1635,39.0,fashion_male_clothing,1026.0,950.0,40.0,6.0,40.0,12.0,4.0,2017,"5 771,25",46 170,8.0
1636,39.0,fashion_male_clothing,1026.0,950.0,40.0,6.0,40.0,12.0,4.0,2018,5 814,52 326,9.0
1637,39.0,fashion_male_clothing,1026.0,950.0,40.0,6.0,40.0,12.0,4.0,2019,"4 514,4",22 572,5.0
1638,40.0,kitchen_dining_laundry_garden_furniture,859.0,10893.0,33.0,88.0,44.0,1.0,1.0,2018,"3 579,167",42 950,12.0
1639,40.0,kitchen_dining_laundry_garden_furniture,859.0,10893.0,33.0,88.0,44.0,1.0,1.0,2019,"3 937,083",47 245,12.0
1640,40.0,kitchen_dining_laundry_garden_furniture,859.0,10893.0,33.0,88.0,44.0,2.0,1.0,2018,"5 583,5",55 835,10.0
1641,40.0,kitchen_dining_laundry_garden_furniture,859.0,10893.0,33.0,88.0,44.0,2.0,1.0,2019,"4 466,8",22 334,5.0
1642,40.0,kitchen_dining_laundry_garden_furniture,859.0,10893.0,33.0,88.0,44.0,3.0,1.0,2018,"3 264,2",16 321,5.0
1643,40.0,kitchen_dining_laundry_garden_furniture,859.0,10893.0,33.0,88.0,44.0,3.0,1.0,2019,"4 724,5",28 347,6.0
1644,40.0,kitchen_dining_laundry_garden_furniture,859.0,10893.0,33.0,88.0,44.0,3.0,2.0,2018,"6 299,333",18 898,3.0
1645,40.0,kitchen_dining_laundry_garden_furniture,859.0,10893.0,33.0,88.0,44.0,3.0,2.0,2019,859,859,1.0
1646,40.0,kitchen_dining_laundry_garden_furniture,859.0,10893.0,33.0,88.0,44.0,4.0,2.0,2018,"3 793,917",45 527,12.0
1647,40.0,kitchen_dining_laundry_garden_furniture,859.0,10893.0,33.0,88.0,44.0,4.0,2.0,2019,"3 543,375",28 347,8.0
1648,40.0,kitchen_dining_laundry_garden_furniture,859.0,10893.0,33.0,88.0,44.0,5.0,2.0,2017,"4 509,75",36 078,8.0
1649,40.0,kitchen_dining_laundry_garden_furniture,859.0,10893.0,33.0,88.0,44.0,5.0,2.0,2018,"4 841,636",53 258,11.0
1650,40.0,kitchen_dining_laundry_garden_furniture,859.0,10893.0,33.0,88.0,44.0,5.0,2.0,2019,"4 552,7",45 527,10.0
1651,40.0,kitchen_dining_laundry_garden_furniture,859.0,10893.0,33.0,88.0,44.0,6.0,2.0,2017,"3 558,714",24 911,7.0
1652,40.0,kitchen_dining_laundry_garden_furniture,859.0,10893.0,33.0,88.0,44.0,6.0,2.0,2018,"3 804,143",26 629,7.0
1653,40.0,kitchen_dining_laundry_garden_furniture,859.0,10893.0,33.0,88.0,44.0,6.0,2.0,2019,"3 722,333",33 501,9.0
1654,40.0,kitchen_dining_laundry_garden_furniture,859.0,10893.0,33.0,88.0,44.0,6.0,3.0,2017,0,0,0
1655,40.0,kitchen_dining_laundry_garden_furniture,859.0,10893.0,33.0,88.0,44.0,6.0,3.0,2018,"2 290,667",6 872,3.0
1656,40.0,kitchen_dining_laundry_garden_furniture,859.0,10893.0,33.0,88.0,44.0,6.0,3.0,2019,2 577,2 577,1.0
1657,40.0,kitchen_dining_laundry_garden_furniture,859.0,10893.0,33.0,88.0,44.0,7.0,3.0,2017,"4 724,5",56 694,12.0
1658,40.0,kitchen_dining_laundry_garden_furniture,859.0,10893.0,33.0,88.0,44.0,7.0,3.0,2018,"2 920,6",14 603,5.0
